PAGE,ALG_GUB,PREDICT_DATE,PREDICT_VIEW,REAL_VIEW
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-07-28,52735.0,33263.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-07-29,57111.0,37692.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-07-30,48180.0,24319.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-07-31,58266.0,41548.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-01,58084.0,48898.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-02,51709.0,28102.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-03,49046.0,26948.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-04,45834.0,39467.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-05,52764.0,35928.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-06,48903.0,22502.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-07,60543.0,44036.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-08,56637.0,47365.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-09,52771.0,37834.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-10,51677.0,59356.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-11,54134.0,36808.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-12,52422.0,41083.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-13,45174.0,28876.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-14,59501.0,57579.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-15,56965.0,33680.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-16,53884.0,58275.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-17,50623.0,36178.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-18,55076.0,37460.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-19,44994.0,40864.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-20,52708.0,33724.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-21,52877.0,41317.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-22,51455.0,39571.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-23,47504.0,32836.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-24,49145.0,31675.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-25,48635.0,36473.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-26,34101.0,42105.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-27,37912.0,22528.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-28,42457.0,53009.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-29,43145.0,40611.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-30,37807.0,41783.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-08-31,41979.0,47886.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-09-01,39709.0,59084.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-09-02,39070.0,50145.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-09-03,60510.0,21143.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-09-04,49850.0,48688.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-09-05,49626.0,35233.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-09-06,54583.0,32124.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-09-07,51389.0,33778.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-09-08,61139.0,35189.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-09-09,58136.0,42735.0
Spezial:Weblinksuche_de.wikipedia.org_all-access_all-agents,Informer,2017-09-10,55343.0,24757.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-09,43279.0,23842.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-10,47454.0,46791.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-11,36888.0,39418.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-12,39029.0,34129.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-13,37694.0,42478.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-14,41127.0,41429.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-15,48847.0,45633.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-16,51451.0,38428.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-17,52522.0,46731.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-18,53733.0,33086.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-19,50621.0,29021.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-20,56982.0,42376.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-21,50870.0,40811.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-22,61486.0,41982.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-23,55250.0,21830.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-24,53338.0,36967.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-25,56830.0,25272.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-26,47862.0,38203.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-27,61680.0,32507.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-28,52655.0,33262.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-29,56708.0,37692.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-30,48639.0,24319.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-07-31,56209.0,41548.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-01,58609.0,48898.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-02,50747.0,28101.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-03,48137.0,26948.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-04,50188.0,39467.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-05,51539.0,35925.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-06,48512.0,22502.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-07,60107.0,44034.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-08,53384.0,47364.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-09,46882.0,37834.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-10,52272.0,59356.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-11,55303.0,36808.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-12,59635.0,41083.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-13,46354.0,28875.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-14,56573.0,57579.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-15,55112.0,33679.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-16,51480.0,58275.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-17,49903.0,36178.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-18,54345.0,37460.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-19,45320.0,40861.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-20,52242.0,33724.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-21,52932.0,41317.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-22,51728.0,39571.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-23,47970.0,32834.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-24,48911.0,31675.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-25,48921.0,36473.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-26,37986.0,42104.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-27,40956.0,22528.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-28,44324.0,53009.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-29,42353.0,40611.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-30,40645.0,41783.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-08-31,44193.0,47886.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-09-01,38517.0,59080.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-09-02,41194.0,50145.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-09-03,59047.0,21142.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-09-04,49473.0,48688.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-09-05,49998.0,35233.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-09-06,54624.0,32124.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-09-07,51879.0,33778.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-09-08,60353.0,35189.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-09-09,57712.0,42733.0
Spezial:Weblinksuche_de.wikipedia.org_desktop_all-agents,Informer,2017-09-10,54639.0,24757.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-09,37945.0,25721.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-10,38553.0,30524.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-11,65797.0,31036.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-12,28946.0,31153.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-13,0.0,32371.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-14,42939.0,32333.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-15,53039.0,29230.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-16,107770.0,28147.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-17,96777.0,31483.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-18,121489.0,36652.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-19,42306.0,41354.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-20,61169.0,35537.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-21,66158.0,31121.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-22,111463.0,28130.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-23,151745.0,29371.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-24,80305.0,35890.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-25,0.0,33451.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-26,49042.0,32395.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-27,62936.0,32970.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-28,83583.0,32882.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-29,97546.0,29096.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-30,75054.0,34370.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-07-31,48690.0,31279.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-01,102266.0,51780.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-02,46111.0,78107.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-03,54431.0,29291.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-04,83068.0,31363.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-05,66393.0,25402.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-06,47404.0,26319.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-07,82193.0,29718.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-08,117337.0,34654.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-09,45404.0,31816.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-10,7145.0,32281.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-11,58689.0,36420.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-12,80970.0,30392.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-13,88322.0,27216.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-14,67381.0,29985.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-15,116010.0,33291.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-16,45625.0,32151.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-17,55160.0,31025.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-18,46264.0,28565.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-19,83110.0,28367.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-20,36795.0,28388.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-21,82821.0,30570.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-22,59840.0,35546.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-23,72943.0,30116.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-24,80951.0,36858.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-25,91410.0,27092.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-26,219457.0,29799.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-27,148294.0,28442.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-28,106816.0,32479.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-29,207077.0,32737.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-30,73015.0,33108.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-08-31,61267.0,29946.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-09-01,79895.0,35178.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-09-02,55660.0,27739.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-09-03,82725.0,27509.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-09-04,74007.0,31929.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-09-05,64824.0,31338.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-09-06,32333.0,29880.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-09-07,107057.0,31668.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-09-08,118613.0,30212.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-09-09,94707.0,26118.0
Google_en.wikipedia.org_all-access_all-agents,Informer,2017-09-10,115666.0,0.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-09,24168.0,19980.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-10,31944.0,41986.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-11,39920.0,16603.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-12,78495.0,25192.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-13,61786.0,22778.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-14,79472.0,29927.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-15,56737.0,23232.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-16,84969.0,38589.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-17,108276.0,16840.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-18,90744.0,20667.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-19,85324.0,17105.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-20,84125.0,21993.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-21,86310.0,21008.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-22,87463.0,29036.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-23,87280.0,64765.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-24,77543.0,39324.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-25,60910.0,65885.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-26,57289.0,26001.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-27,57699.0,14398.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-28,56388.0,13026.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-29,42746.0,10685.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-30,51259.0,27359.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-07-31,37546.0,12852.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-08-01,40720.0,21478.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-08-02,25811.0,49180.0
Spezial:Anmelden_de.wikipedia.org_all-access_all-agents,Informer,2017-08-03,40124.0,22995.0
